"TOA5","69927","CR1000","69927","CR1000.Std.31.03","CPU:QikIsland_Met_2018_v1.1.CR1","58687","CBAY_MET_1HR"
"TIMESTAMP","TEMPERATURE_Avg","WIND_SPEED","WIND_DIRECTION","GUST_Max","RH_B_Avg","BP_Avg","BattV_Avg","Kdn_Avg","Kup_Avg","LdnCo_Avg","LupCo_Avg","Ux_Avg","Uy_Avg","Uz_Avg","CO2_op_Avg","H2O_op_Avg","CO2_Avg","H2O_Avg","Pfast_cp_Avg","xco2_cp_Avg","xh2o_cp_Avg","mfc_Avg"
"TS","Deg C","","Deg","km/hr","","kPa","Volts","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","",""
"","Avg","WVc","WVc","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-09-22 03:00:00",-1.548,31.11,302.7,37.33,84.9,101.4,12.95,-1.715,-0.207,265.5,304.8,5.316,7.313,0.588,16.68,-69.28,746,0.574,101.4,405.5,0.931,0.169
"2018-09-22 04:00:00",-1.725,28.68,300.2,32.95,85.1,101.4,12.95,-1.345,-0.252,277.7,304.8,4.452,7.028,0.657,16.69,-70.11,745,0.521,101.4,405.6,0.904,0.168
"2018-09-22 05:00:00",-2.147,29.14,303.7,33.45,85.2,101.4,12.95,-2.195,-0.176,249.3,302,5.036,6.831,0.623,16.71,-78.53,746.4,0.378,101.4,405.6,0.7,0.167
"2018-09-22 06:00:00",-2.127,28.23,311.3,32.95,83.4,101.4,12.95,-2.34,-0.059,246.5,301.2,6.04,5.539,0.778,16.79,-60.79,749.9,0.537,101.3,405.7,0.733,0.165
"2018-09-22 07:00:00",-2.001,25.5,294,29.49,82.3,101.4,12.95,-0.65,0.482,248.5,301.5,3.114,6.883,0.449,16.84,-48.91,751,0.617,101.3,405.6,0.806,0.166
"2018-09-22 08:00:00",-1.978,24.92,300.1,28.58,79.63,101.3,12.95,18.19,5.374,256.3,302.1,3.836,6.192,0.525,16.96,-32.14,753.6,0.708,101.3,405.6,0.83,0.167
"2018-09-22 09:00:00",-2.103,21.55,291,24.77,82.9,101.3,12.95,61.75,16.61,257.2,302.9,2.281,5.84,0.416,16.75,-63.86,749.3,0.548,101.3,405.6,0.817,0.168
"2018-09-22 10:00:00",-2.007,12.12,261.5,21.87,84.5,101.2,12.95,88.2,23.76,279.2,305.9,-1.176,5.247,0.181,16.74,-64.6,749.5,0.619,101.2,305.7,0.903,0.195
"2018-09-22 11:00:00",-2.42,20.98,240.5,25.47,83.9,101.2,12.95,244.5,55.26,252.2,306.3,-3.508,5.82,-0.087,16.84,-56.11,755.2,0.675,101.2,301.2,0.652,0.224
"2018-09-22 12:00:00",-2.622,16.68,231.2,24.34,83.2,101.1,12.95,260.4,64.07,254,308.2,-3.21,4.128,-0.1,16.89,-54.12,756.4,0.635,101.1,261.8,0.554,0.215
"2018-09-22 13:00:00",-2.401,15.49,211.7,22.23,84.3,101.1,12.95,202.5,55.07,272.2,310.7,-3.685,2.468,-0.309,16.79,-66.3,753.6,0.628,101.1,263.6,0.668,0.214
"2018-09-22 14:00:00",-1.852,15.15,205.9,19.76,83.6,101,12.95,233.8,65.28,256.2,312.6,-3.962,2.102,-0.37,16.86,-45.5,755.3,0.844,101,245.4,0.923,0.214
"2018-09-22 15:00:00",-1.91,11.93,199.4,19.19,81.8,101,12.95,249.3,72.77,246.2,313.8,-3.231,1.44,-0.333,16.94,-36.34,757.7,0.902,101,210.2,0.891,0.212
"2018-09-22 16:00:00",-1.871,15.82,183.3,25.4,81.9,100.9,12.95,195.5,60.78,243.9,313.5,-4.105,0.691,-0.284,16.86,-44.74,756.3,0.901,100.9,203.5,0.915,0.213
"2018-09-22 17:00:00",-1.807,17.31,183,22.16,83.7,100.9,12.95,157.3,53.75,247.2,312.5,-4.222,0.735,-0.25,16.75,-61.28,753.4,0.842,100.8,252.6,0.984,0.211
"2018-09-22 18:00:00",-1.988,21.67,171.9,27.66,85.4,100.8,12.95,66.32,24.47,233.2,307.3,-3.718,-0.043,-0.055,16.66,-86.5,744.4,0.413,100.7,265.2,0.769,0.212
"2018-09-22 19:00:00",-2.013,21.02,171.7,29.64,86.5,100.7,12.95,11.88,4.307,242.6,303.7,-3.37,0.016,-0.091,16.66,-98.1,734.3,0,100.7,260.9,0.649,0.208
"2018-09-22 20:00:00",-1.743,17.92,169.8,21.17,87.2,100.6,12.95,-0.6,0.279,274.6,305.4,-3.061,-0.076,-0.074,16.65,-95.6,732.8,0.082,100.6,213.5,0.741,0.206
"2018-09-22 21:00:00",-1.536,18.54,165.8,23.43,87.7,100.5,12.95,-1.445,-0.32,283.1,306.4,-3.345,-0.308,-0.162,16.64,-96.8,730.7,0.106,100.5,226.5,0.795,0.205
"2018-09-22 22:00:00",-1.255,14.82,170.6,18.63,87.9,100.5,12.95,-1.53,-0.329,281.1,306.5,-2.601,0.097,-0.166,16.6,-92.5,729.6,0.19,100.4,169.1,0.918,0.207
"2018-09-22 23:00:00",-0.702,10.59,155.2,16.16,86.3,100.4,12.95,-1.91,0.095,264.3,305.3,-2.488,-0.831,-0.151,16.6,-66.17,731.4,0.444,100.4,142.9,1.118,0.203
"2018-09-23 00:00:00",-0.667,13.23,143.9,18.91,85,100.3,12.96,-2.34,-0.239,261.6,304.9,-3.252,-1.86,-0.218,16.53,-70.61,730.5,0.426,100.3,131.1,1.126,0.201
"2018-09-23 01:00:00",-0.734,14.9,144.2,18.77,87.3,100.2,12.96,-1.79,-0.338,274.5,306.1,-3.839,-2.165,-0.258,16.57,-93.3,723.4,0.137,100.2,199.9,1.056,0.198
"2018-09-23 02:00:00",-0.848,15.03,150.1,17.57,87.9,100.1,12.95,-1.985,-0.252,268.6,305.6,-3.883,-1.744,-0.228,16.54,-93.6,723.4,0.124,100.1,299.6,0.979,0.198
"2018-09-23 03:00:00",-0.764,14.02,152.9,17.22,87.9,100.1,12.95,-1.595,-0.234,277.4,306,-3.113,-1.25,-0.216,16.55,-91.6,723.5,0.161,100,275.8,0.991,0.203
"2018-09-23 04:00:00",-0.606,14.47,152.8,18.49,87.7,100,12.95,-1.26,-0.45,292.2,308.2,-3.637,-1.51,-0.239,16.48,-82.3,726.6,0.38,100,230.6,1.103,0.202
"2018-09-23 05:00:00",-0.46,11.97,152.4,14.96,88.5,99.9,12.96,-1.5,-0.445,286.9,308.3,-3.098,-1.215,-0.19,16.57,-93.7,721,0.186,99.9,299.5,1.161,0.206
"2018-09-23 06:00:00",0.13,9.81,168.6,13.05,87.7,99.9,12.96,-1.27,-0.081,283.2,308.4,-1.879,0.009,-0.067,16.42,-56.16,726.8,0.706,99.9,303.9,1.454,0.206
"2018-09-23 07:00:00",0.855,4.485,207.8,10.23,85.7,99.9,12.96,0.35,0.013,302.4,311.1,-1.399,1.208,-0.059,16.45,-25.68,730.3,1.097,99.8,312.2,1.983,0.212
"2018-09-23 08:00:00",0.893,5.965,248,11.01,84.6,99.8,12.96,10.21,1.93,308.6,313.5,-1.522,3.595,0.016,16.4,-35.69,729.5,1.053,99.8,318.4,1.949,0.216
"2018-09-23 09:00:00",0.712,4.312,243.2,10.44,86.8,99.8,12.96,26.06,6.078,311.1,314.6,-1.226,2.698,-0.013,16.51,-81.4,722.9,0.758,99.8,316.6,1.791,0.217
"2018-09-23 10:00:00",0.812,5.301,251.5,14.46,88.4,99.8,12.96,45.08,10.67,313.7,316.2,-1.066,3.787,0.07,16.44,-77.41,720.8,0.766,99.7,320.3,1.859,0.218
"2018-09-23 11:00:00",0.864,6.381,256.7,12.42,90,99.7,12.96,50.75,11.9,314.6,317.3,-1.479,5.691,0.132,16.76,-94.1,708.6,0.232,99.7,318.2,1.727,0.215
"2018-09-23 12:00:00",0.679,16.33,267.9,23.57,91.2,99.7,12.96,46.55,10.61,315.1,317.2,-0.402,6.53,0.194,22.9,694.3,686.4,-1.968,99.7,279.1,1.476,0.214
"2018-09-23 13:00:00",0.335,19.88,286.6,21.87,93,99.7,12.96,53.39,12.07,313.2,316.5,1.594,5.638,0.332,28.28,3062,964,1.67,99.7,209.1,1.158,0.211
"2018-09-23 14:00:00",-0.324,18.63,319.8,21.52,93.8,99.7,12.96,66.2,15.09,309.7,315.8,4.329,3.09,0.467,18.61,289.7,1083,0.906,99.7,165.5,0.995,0.209
"2018-09-23 15:00:00",-0.323,18.97,305.7,22.44,93.4,99.8,12.95,87.6,20.3,306.8,316.1,2.97,4.254,0.566,18.71,-11.34,1055,0.736,99.7,163.9,0.973,0.209
"2018-09-23 16:00:00",-0.49,25.24,303,34.57,90.7,99.8,12.95,84.9,19.63,301.4,315.9,4.479,5.449,0.571,18.41,-170.1,954,0.864,99.7,149.9,0.942,0.208
"2018-09-23 17:00:00",-1.101,33.45,306.8,43.18,83.3,99.8,12.95,53.21,12.08,298.6,312.4,6.192,7.183,0.88,17.62,-77.43,878,1.165,99.8,78.39,0.501,0.202
"2018-09-23 18:00:00",-0.884,32.27,288.9,40.64,79.6,99.8,12.96,27.94,5.886,297.3,311.2,3.105,8.79,0.516,17.21,-8.42,773.5,1.874,99.8,87.6,0.551,0.202
"2018-09-23 19:00:00",-0.51,36.72,277.8,43.46,81.2,99.8,12.96,8.38,1.269,297.4,311.2,1.288,10.93,0.468,17.14,-10.96,759.8,2.026,99.7,115.5,0.696,0.202
"2018-09-23 20:00:00",-0.191,35.61,280.7,41.21,80.9,99.8,12.95,0.05,-0.666,299.9,311.9,1.811,10.41,0.644,17.11,-6.608,754.3,2.013,99.7,279.6,1.058,0.182
"2018-09-23 21:00:00",-0.678,40.37,292.4,49.18,84.6,99.8,12.95,-1.78,-1.107,277,309.5,4.581,10.47,0.751,17.05,-40.27,754,1.971,99.7,377.9,1.118,0.174
"2018-09-23 22:00:00",-1.469,40.52,293.5,49.39,83.1,99.8,12.95,-1.675,-0.572,265.9,305.6,4.653,10.51,0.804,17.06,-40.44,755.3,1.728,99.8,397.7,1.226,0.17
"2018-09-23 23:00:00",-1.706,38.02,299.3,44.1,82.8,99.9,12.95,-1.09,-0.36,281.8,305.9,5.609,9.28,0.733,17.13,-39.2,756.7,1.657,99.8,403.8,1.255,0.17
"2018-09-24 00:00:00",-2.076,41.49,303,47.49,83.8,99.9,12.95,-2.04,-0.063,248,302.5,6.87,9.46,0.822,17.12,-59.04,757.8,1.594,99.8,406.4,1.076,0.168
"2018-09-24 01:00:00",-2.07,42.08,306.2,51.93,83.6,99.9,12.95,-0.705,-0.221,289.9,305,7.676,9.2,0.954,17.13,-50.89,758.1,1.609,99.9,407.5,1.027,0.167
"2018-09-24 02:00:00",-1.862,39.14,314.8,47.35,84.1,99.9,12.95,-0.645,-0.266,294.5,305.9,8.53,7.217,1.052,17.09,-55.08,757.4,1.666,99.9,407.8,1.01,0.168
"2018-09-24 03:00:00",-1.483,37.93,310,46.5,84.9,100,12.95,-0.68,-0.234,295,307,7.441,7.908,0.878,17.04,-62.1,755.8,1.78,99.9,408,1.091,0.169
"2018-09-24 04:00:00",-1.253,35,316.6,40.57,86.8,100,12.95,-0.695,-0.473,299.8,308.1,7.926,6.232,0.979,17.06,-79.01,754.8,1.854,100,407.7,1.13,0.17
"2018-09-24 05:00:00",-1.376,34.01,321.8,39.65,85.8,100.1,12.95,-0.645,-0.392,297.1,307.7,8.44,5.205,0.979,17.03,-64.11,756.6,1.806,100.1,407.6,1.069,0.17
"2018-09-24 06:00:00",-1.393,32.78,323.7,37.75,86.2,100.2,12.95,-0.555,-0.248,298.8,307.6,8.29,4.623,0.913,17.03,-72.36,755.7,1.813,100.2,407.5,1.114,0.17
"2018-09-24 07:00:00",-1.403,33.87,337.9,40.64,86.3,100.2,12.95,0.145,-0.153,295.9,307.6,9.56,2.392,1.048,17.04,-70.53,754.7,1.795,100.2,407.1,1.139,0.165
"2018-09-24 08:00:00",-2.263,34.1,350.6,41.63,86.8,100.3,12.95,10.02,2.084,289.7,305.2,10.18,0.024,1.087,17.13,-82.9,758.1,1.577,100.3,406.8,0.76,0.161
"2018-09-24 09:00:00",-2.747,31.6,345.4,38.1,86.8,100.4,12.95,64.96,13.17,278.3,304.3,9.17,1.108,1.033,17.19,-82.6,760.4,1.471,100.4,407,0.675,0.159
"2018-09-24 10:00:00",-2.335,28.29,341.4,37.26,84.7,100.5,12.95,70.76,15.13,290.4,306.6,8.04,1.513,0.878,17.16,-65.31,760.2,1.526,100.5,407.1,0.963,0.161
"2018-09-24 11:00:00",-1.949,30.31,337.3,34.15,85,100.5,12.95,85.5,18.55,292.4,308.4,8.02,2.262,0.824,17.11,-61.78,759.8,1.622,100.5,406.9,1.131,0.164
"2018-09-24 12:00:00",-1.963,31.36,331.9,35.92,82.9,100.6,12.95,116.9,25.61,291.8,309.2,8.67,3.411,0.875,17.18,-42.28,761,1.558,100.6,406.7,1.064,0.164
"2018-09-24 13:00:00",-2.332,32.14,336.7,38.38,80.7,100.6,12.95,115.6,25.37,292.2,308.8,9.03,2.635,1.039,17.28,-32.05,762.7,1.413,100.6,406.5,0.852,0.163
"2018-09-24 14:00:00",-2.633,31.33,325.7,37.26,82.5,100.7,12.95,130.7,28.66,291,308.1,8.08,4.042,0.907,17.25,-48.57,763.2,1.397,100.7,406.6,0.725,0.163
"2018-09-24 15:00:00",-2.213,29.94,334,37.75,79.73,100.8,12.95,85.3,18.94,292.8,308.7,8.12,2.837,0.924,17.31,-25.76,762.7,1.405,100.8,406.5,0.812,0.164
"2018-09-24 16:00:00",-2.116,28.47,337.6,34.5,79.27,100.8,12.95,60.86,13.4,293.5,308.4,7.398,2.089,0.872,17.31,-23.15,763.1,1.424,100.8,406.4,0.731,0.164
"2018-09-24 17:00:00",-2.033,28.45,336.8,33.23,78.33,100.9,12.95,40.99,8.88,293.4,307.9,7.503,2.313,0.886,17.34,-18.35,763.3,1.412,100.9,406.4,0.69,0.164
"2018-09-24 18:00:00",-1.973,25.77,341.8,36.41,77.61,100.9,12.95,17.86,3.713,293.1,307.2,6.847,1.4,0.773,17.36,-14.11,763.2,1.397,100.9,406.3,0.644,0.166
"2018-09-24 19:00:00",-1.701,21.19,337.7,30.41,76.15,100.9,12.95,5.056,0.999,292.7,306.8,5.731,1.619,0.636,17.37,-7.226,762.5,1.435,100.9,406.3,0.726,0.169
"2018-09-24 20:00:00",-1.554,19.62,328.3,29.49,79.62,101,12.96,-0.51,-0.297,295.1,307.1,5.146,2.625,0.618,17.24,-28.18,761.8,1.573,101,406.3,0.759,0.172
"2018-09-24 21:00:00",-2.028,26.34,320.9,30.2,85.7,101,12.95,-1.545,-1.121,293.6,306.1,5.764,3.999,0.673,27.73,7999,761.5,1.518,101,405.9,0.424,0.181
"2018-09-24 22:00:00",-2.181,23.42,320.1,27.66,82.7,101,12.95,-2.57,-1.224,290.4,305.1,5.136,3.685,0.629,21.27,1747,763.7,1.415,101,399.2,0.241,0.197
"2018-09-24 23:00:00",-2.214,19.71,305.1,25.68,77.32,101,12.95,-1.01,-0.437,289.7,304.5,3.268,4.292,0.494,17.5,-19.27,766.1,1.335,101,392.2,0.365,0.197
"2018-09-25 00:00:00",-2.523,22.72,291.2,25.68,76.17,101,12.95,-1.115,-0.491,287.9,303.5,2.32,5.77,0.376,17.58,-10.34,766.9,1.243,101,356.2,0.277,0.196
"2018-09-25 01:00:00",-2.915,23.01,292.3,27.52,76.8,101,12.95,-1.075,-0.486,288.5,302.5,2.35,5.74,0.459,17.56,-19.5,767.3,1.211,101,279.5,0.073,0.195
"2018-09-25 02:00:00",-3.133,18.59,290.1,23.57,81.2,101,12.95,-1.08,-0.5,288.7,301.7,1.72,4.867,0.399,17.43,-52.88,767,1.275,101,236.8,-0.01,0.194
"2018-09-25 03:00:00",-2.991,18.39,289.8,22.79,80.7,101,12.95,-1.025,-0.405,287.3,301.7,1.698,4.805,0.359,17.46,-37.3,766.6,1.269,101,242,0.03,0.195
"2018-09-25 04:00:00",-2.811,17.1,292.6,20.25,78.43,100.9,12.95,-1.315,-0.329,280.2,301.2,1.805,4.387,0.318,17.5,-26.35,766.1,1.249,100.9,260,0.071,0.195
"2018-09-25 05:00:00",-2.897,13.67,275.1,20.11,81.5,100.9,12.95,-1.495,-0.689,284.9,301.3,0.098,3.765,0.143,19.1,5523,797.4,0.439,100.9,258.6,0.062,0.196
"2018-09-25 06:00:00",-3.177,16.07,228.7,21.38,90.5,100.9,12.95,0.15,-0.945,297.7,302.4,-3.301,3.899,-0.192,-7999,-7999,7999,-520.1,100.9,240.6,-0.071,0.195
"2018-09-25 07:00:00",-2.782,10.84,248.1,17.99,92.4,100.9,12.95,-0.445,-0.279,302.2,303.1,-2.472,5.786,0.058,"NAN","NAN",3349,176.2,100.9,261.2,-0.037,0.195
"2018-09-25 08:00:00",-2.549,12.59,287.2,17.5,89.5,100.9,12.95,6.971,3.29,301,303.2,0.948,4.019,0.274,"NAN","NAN",7999,234.5,100.8,277.4,0.066,0.196
"2018-09-25 09:00:00",-2.3,13.74,295.2,19.55,77.18,100.8,12.95,37.66,15.36,292.9,302.8,1.627,3.678,0.257,223.4,7999,7999,157.9,100.8,280,0.04,0.196
"2018-09-25 10:00:00",-2.336,15.7,308.6,19.47,81.1,100.8,12.95,76.56,28.32,283.8,304.2,2.771,3.425,0.352,126.7,7999,7999,90.3,100.8,302.5,0.099,0.197
"2018-09-25 11:00:00",-2.399,15.24,322.4,18.35,82.5,100.8,12.95,156,49.86,237.3,303.2,3.553,2.516,0.33,42.33,7999,7999,53.46,100.8,338,0.082,0.197
"2018-09-25 12:00:00",-2.279,14.48,322.7,18.84,81.6,100.8,12.95,275.4,80.1,228.6,305.3,3.52,2.171,0.404,28.06,7999,7999,36.68,100.8,353.5,0.214,0.201
"2018-09-25 13:00:00",-2.475,11.92,335.6,15.03,82.9,100.8,12.95,250.9,74.18,224,305.3,3.312,1.049,0.4,24.05,7999,2576,19.37,100.7,171.8,0.146,0.201
"2018-09-25 14:00:00",-2.563,10.29,324,14.46,83.6,100.8,12.95,340.3,96.7,215.5,308.2,2.638,1.603,0.302,23.43,959,1517,8.48,100.7,309.1,0.194,0.203
"2018-09-25 15:00:00",-2.761,8.21,337.5,14.75,83.4,100.8,12.95,172.5,54.13,254.4,309.7,2.596,0.789,0.302,17.65,-57.76,1142,2.89,100.8,99.6,0.169,0.203
"2018-09-25 16:00:00",-2.919,8.1,320.1,14.89,83.1,100.8,12.95,137.6,43.02,275.1,309.5,2.186,1.501,0.316,17.38,-51.33,897,1.63,100.8,52.49,0.094,0.2
"2018-09-25 17:00:00",-2.851,7.558,332.8,14.61,84.7,100.8,12.95,71.38,22.31,281.3,308,2.502,1.001,0.259,17.34,-62.15,861,1.375,100.8,37.28,0.061,0.198
"2018-09-25 18:00:00",-2.787,14.44,321.8,18.35,83.4,100.8,12.95,21.76,6.953,282.7,305.8,3.369,2.267,0.416,17.35,-52.4,806,1.242,100.8,36.57,-0.031,0.196
"2018-09-25 19:00:00",-2.788,14.97,314,18.84,82.4,100.8,12.95,11.39,3.695,277.4,303.9,3.075,2.858,0.354,17.38,-47.26,766.9,1.265,100.8,42.41,-0.084,0.194
"2018-09-25 20:00:00",-2.755,14.94,315.6,20.11,82.3,100.7,12.95,-1.505,-0.086,278.7,302.8,3.204,2.758,0.411,17.35,-48.82,765.1,1.279,100.7,49.42,-0.07,0.195
"2018-09-25 21:00:00",-2.742,17.94,312.4,20.96,81.1,100.7,12.95,-1.78,-0.315,286.1,302.8,3.532,3.466,0.424,17.38,-38.74,765.2,1.266,100.7,57.78,-0.087,0.194
"2018-09-25 22:00:00",-2.898,19.52,309.9,22.72,81.9,100.7,12.95,-1.585,-0.369,286.2,302.4,3.661,3.896,0.451,17.36,-45.27,764.9,1.259,100.7,62.9,-0.147,0.194
"2018-09-25 23:00:00",-3.044,19.23,312.5,22.51,81.6,100.7,12.95,-1.4,-0.342,286,301.6,3.759,3.611,0.484,17.38,-38.99,765,1.221,100.7,66.53,-0.209,0.194
"2018-09-26 00:00:00",-3.026,16.81,313.7,22.3,81,100.6,12.96,-1.575,-0.365,280.6,300.9,3.458,3.158,0.459,17.38,-38.29,764.6,1.216,100.6,71.58,-0.216,0.194
"2018-09-26 01:00:00",-2.85,15.62,307.4,19.4,79.59,100.6,12.96,-1.485,-0.338,283.5,301.2,2.83,3.338,0.334,17.41,-28.16,764.3,1.203,100.6,77.9,-0.165,0.194
"2018-09-26 02:00:00",-2.589,15.04,297.4,17.57,82.1,100.6,12.95,-1.16,-0.419,291.4,302.6,1.938,3.767,0.299,17.31,-53.25,763.5,1.333,100.6,88.9,-0.054,0.194
"2018-09-26 03:00:00",-2.294,18.61,300.9,22.3,87.1,100.6,12.95,-1.045,-0.405,289.3,303.8,2.658,4.247,0.375,17.49,-83.1,760.8,1.432,100.5,98.7,0.004,0.194
"2018-09-26 04:00:00",-2.001,22.89,307.7,28.37,85.9,100.5,12.96,-0.915,-0.495,293.1,304.8,3.981,4.636,0.482,17.27,-55.97,762.5,1.488,100.5,111.7,0.143,0.195
"2018-09-26 05:00:00",-2.139,23.64,314.3,27.8,86.8,100.5,12.96,-1.34,-0.491,280.5,303.8,4.704,4.349,0.553,17.47,-81.2,761.7,1.453,100.5,106.5,0.044,0.195
"2018-10-02 11:00:00",-5.829,46.99,52.17,53.77,84.1,101.2,12.95,143.5,56.61,237.7,289.8,5.18,-12.25,0.581,16.12,379.1,763.9,-0.427,101.2,179.4,-0.847,0.186
"2018-10-02 12:00:00",-5.7,43.26,55.06,50.24,84,101.3,12.94,198.7,83,268.7,293.4,4.436,-11.53,0.535,16.15,396.2,765.2,-0.308,101.3,180.8,-0.79,0.186
"2018-10-02 13:00:00",-5.787,41.28,53.59,47.13,81.5,101.3,12.95,345.7,133.6,270,296.3,4.587,-10.93,0.452,15.88,200,770.7,-0.21,101.3,215.3,-0.781,0.185
"2018-10-02 14:00:00",-6.222,38.68,48.5,43.68,80.4,101.4,12.94,217.8,88.1,264.3,294.1,4.987,-9.76,0.503,15.83,210.3,773.3,-0.23,101.4,65.18,-0.915,0.185
"2018-09-26 05:00:00",-2.139,23.64,314.3,27.8,86.8,100.5,12.96,-1.34,-0.491,280.5,303.8,4.704,4.349,0.553,17.47,-81.2,761.7,1.453,100.5,106.5,0.044,0.195
"2018-09-26 06:00:00",-2.802,27.61,337.5,32.53,89.6,100.5,12.95,-0.825,-0.77,290.3,303,7.439,2.041,0.769,17.43,-90.5,763.6,1.312,100.5,77.18,-0.235,0.191
"2018-09-26 07:00:00",-3.155,24.68,351,29,88.7,100.5,12.95,-0.335,-0.482,288.6,301.5,7.35,0.128,0.842,17.39,-92.5,759.5,1.241,100.5,56.38,-0.42,0.187
"2018-09-26 08:00:00",-3.154,20.74,346.1,24.98,89,100.5,12.95,9.84,3.816,275.8,300.4,6.074,0.725,0.719,17.31,-85.6,762.9,1.237,100.5,61.08,-0.394,0.19
"2018-09-26 09:00:00",-3.389,20.05,327.8,24.13,85,100.5,12.95,33.73,12.48,277.1,299.9,5.09,2.579,0.616,17.37,-34.06,764.4,1.143,100.5,63.17,-0.413,0.19
"2018-09-26 10:00:00",-3.618,18.36,328.5,22.65,78.71,100.6,12.95,69.39,25.25,260,298.4,4.618,2.28,0.575,17.52,-10.22,766.5,0.996,100.6,58.74,-0.515,0.19
"2018-09-26 11:00:00",-3.749,20.28,331.9,25.61,80.6,100.6,12.95,233.7,65.09,234.5,298.5,5.112,2.092,0.634,17.41,-36.34,767.7,1.056,100.6,100.4,-0.562,0.191
"2018-09-26 12:00:00",-3.835,24.75,348,29.14,82.2,100.6,12.95,339.6,90.2,216.6,300.3,6.819,0.565,0.753,17.43,-41.34,769.1,1.041,100.6,115.1,-0.597,0.192
"2018-09-26 13:00:00",-3.94,25.61,23.58,30.83,84.6,100.7,12.95,188.5,60.83,275.2,303.7,6.101,-4.565,0.656,17.44,-45.49,769.6,1.048,100.7,24.4,-0.646,0.187
"2018-09-26 14:00:00",-4.364,26.86,17.14,37.96,83.6,100.8,12.95,132.7,44.93,283.8,301.9,7.2,-3.981,0.7,17.44,-16.82,772.3,0.963,100.8,17.92,-0.78,0.184
"2018-09-26 15:00:00",-5.653,36.4,359.7,41.77,84.7,100.9,12.94,102.3,34.49,277.7,296.9,10.86,-1.518,1.109,17.59,-28.4,774.5,0.697,100.9,10.57,-1.192,0.183
"2018-09-26 16:00:00",-6.958,35.6,355.2,41.91,84.2,101,12.94,116.7,38.46,258.9,292.1,10.55,-0.727,1.166,17.61,-23.44,782.6,0.491,101,77.42,-1.527,0.178
"2018-09-26 17:00:00",-7.499,35.02,354,40.15,80.1,101.1,12.94,106.1,41.78,228.1,287.5,10.14,-0.226,1.091,17.81,-3.199,786.1,0.386,101.1,400.7,-1.421,0.166
"2018-09-26 18:00:00",-6.868,29.96,338.4,36.9,78.05,101.2,12.94,41.02,16.48,223.8,286.8,8.56,2.209,0.944,17.8,0.663,784.9,0.426,101.2,406.2,-1.049,0.168
"2018-09-26 19:00:00",-6.443,28.35,332.3,34.64,77.35,101.2,12.94,7.478,4.394,219.2,285.9,7.783,3.045,0.939,17.76,5.683,782.6,0.488,101.2,406.4,-0.964,0.166
"2018-09-26 20:00:00",-5.889,26.43,322.2,30.48,74.01,101.1,12.94,-3.141,0.594,191.7,283.6,6.17,4.103,0.776,17.8,18.82,780.7,0.506,101.1,406.7,-0.769,0.155
"2018-09-26 21:00:00",-5.364,26.08,304.3,30.2,76.32,101.1,12.96,-2.521,0.221,226.1,287.4,4.499,6.092,0.652,17.63,12.47,776.4,0.628,101.1,406.6,-0.544,0.155
"2018-09-26 22:00:00",-4.4,30.29,289.1,35.77,80.3,101,12.98,-1.261,-0.432,273.9,294.2,2.833,8.23,0.571,17.44,6.851,769.8,0.883,100.9,406.4,-0.304,0.158
"2018-09-26 23:00:00",-3.327,31.43,287.6,37.75,85.8,100.8,12.98,-1.165,-0.54,282.2,298.4,2.676,8.9,0.613,17.17,-19.75,762.3,1.05,100.8,406.3,-0.112,0.162
"2018-09-27 00:00:00",-2.161,33.69,298.7,40.78,86.6,100.7,12.98,-1.085,-0.401,284,302.3,4.852,8.38,0.685,17.04,-13.42,756.3,1.229,100.7,406.3,0.271,0.17
"2018-09-27 01:00:00",-1.738,34.43,304.4,40.01,88.4,100.7,12.95,-1.145,-0.477,284.7,304.5,6.117,8.04,0.748,17.01,-31.61,753.7,1.23,100.6,406,0.496,0.183
"2018-09-27 02:00:00",-1.639,40.07,304,50.31,90.8,100.6,12.95,-0.47,-0.428,299.4,306.3,6.345,8.8,0.814,16.97,-32.29,752.5,1.279,100.6,406.5,0.701,0.17
"2018-09-27 03:00:00",-1.407,45.53,297.5,51.93,88.8,100.5,12.95,-1.025,-0.531,291.2,306.3,5.738,10.71,1.028,16.91,-13.2,753.2,1.348,100.5,406.8,1.048,0.17
"2018-09-27 04:00:00",-1.534,47.27,290.4,56.94,90.5,100.5,12.96,-1.035,-0.882,298.7,306.7,4.411,12.22,0.853,16.8,-40.84,750.8,1.276,100.4,407.1,1.332,0.169
"2018-09-27 05:00:00",-1.401,50.35,287.2,58.35,88.7,100.4,12.95,-1.205,-1.112,298.2,307,3.918,13.02,0.971,16.81,-17.3,752.5,1.324,100.3,407.2,1.572,0.17
"2018-09-27 06:00:00",-1.319,52.15,282.2,61.6,88.6,100.3,12.95,-1.34,-1.274,298.4,307.3,2.95,13.86,0.92,16.95,-70.31,748.1,1.163,100.1,407.3,1.679,0.17
"2018-09-27 07:00:00",-1.198,51.29,281.2,59.2,88.5,100.1,12.95,-1.15,-1.17,296.3,307.7,2.403,13.91,0.836,16.62,-42.03,747.7,1.121,100,407.5,1.852,0.17
